id,subscription_contract_id,created_at,completed_at,error_code,error_message,idempotency_key,next_action_url,ready,order_id
69732139055,31396331567,2025-09-16T08:08:52Z,2025-09-16T08:08:53Z,PAYMENT_METHOD_INCOMPATIBLE_WITH_GATEWAY_CONFIG,Payment method cannot be used with the current payment gateway test mode configuration,1b490029b139fdb7,,True,
69732171823,31396528175,2025-09-16T08:08:53Z,2025-09-16T08:08:53Z,PAYMENT_METHOD_INCOMPATIBLE_WITH_GATEWAY_CONFIG,Payment method cannot be used with the current payment gateway test mode configuration,6dc78d1bdcef4f6d,,True,
69732204591,31396757551,2025-09-16T08:08:53Z,2025-09-16T08:08:53Z,PAYMENT_METHOD_INCOMPATIBLE_WITH_GATEWAY_CONFIG,Payment method cannot be used with the current payment gateway test mode configuration,e3fe42cbe24881e8,,True,
69732368431,31397838895,2025-09-16T08:08:55Z,2025-09-16T08:08:55Z,PAYMENT_METHOD_INCOMPATIBLE_WITH_GATEWAY_CONFIG,Payment method cannot be used with the current payment gateway test mode configuration,a2d75bf8279ebf20,,True,
69732401199,31398002735,2025-09-16T08:08:55Z,2025-09-16T08:08:55Z,PAYMENT_METHOD_INCOMPATIBLE_WITH_GATEWAY_CONFIG,Payment method cannot be used with the current payment gateway test mode configuration,5ce7a19d99eeaab4,,True,
69732499503,31398527023,2025-09-16T08:08:56Z,2025-09-16T08:08:56Z,PAYMENT_METHOD_INCOMPATIBLE_WITH_GATEWAY_CONFIG,Payment method cannot be used with the current payment gateway test mode configuration,4f5238c5ca190ddc,,True,
69732565039,31398723631,2025-09-16T08:08:56Z,2025-09-16T08:08:57Z,PAYMENT_METHOD_INCOMPATIBLE_WITH_GATEWAY_CONFIG,Payment method cannot be used with the current payment gateway test mode configuration,780b57dc1005da2e,,True,
69732728879,31399444527,2025-09-16T08:08:58Z,2025-09-16T08:08:58Z,PAYMENT_METHOD_INCOMPATIBLE_WITH_GATEWAY_CONFIG,Payment method cannot be used with the current payment gateway test mode configuration,0745e3b0c0c89a0e,,True,
69732794415,31399641135,2025-09-16T08:08:59Z,2025-09-16T08:08:59Z,PAYMENT_METHOD_INCOMPATIBLE_WITH_GATEWAY_CONFIG,Payment method cannot be used with the current payment gateway test mode configuration,a077ed1336839898,,True,
42169139247,17372086319,2025-02-27T08:04:24Z,2025-02-27T08:04:24Z,PAYMENT_METHOD_INCOMPATIBLE_WITH_GATEWAY_CONFIG,Payment method cannot be used with the current payment gateway test mode configuration,917bb270c0a7682f,,True,
46546190383,19381977135,2025-04-11T08:05:31Z,2025-04-11T08:05:31Z,PAYMENT_METHOD_NOT_FOUND,Payment method was revoked,8575c5d4cc77d6e1,,True,
70410993711,31519670319,2025-09-20T08:08:04Z,2025-09-20T08:08:04Z,PAYMENT_METHOD_INCOMPATIBLE_WITH_GATEWAY_CONFIG,Payment method cannot be used with the current payment gateway test mode configuration,66b2491ef2f5838b,,True,
64391610415,29187702831,2025-08-15T08:14:14Z,2025-08-15T08:14:17Z,,,966658862151eb84,,True,6045337878575
69570330671,29187702831,2025-09-15T08:12:40Z,2025-09-15T08:12:43Z,,,6638ca50ff77b710,,True,6122625433647
80337141807,29187702831,2025-11-14T08:09:53Z,2025-11-14T08:09:58Z,,,207b0dfdeec744a4,,True,6233467748399
86110830639,29187702831,2025-12-14T08:08:57Z,2025-12-14T08:09:01Z,,,4da0fbafa3eee2f2,,True,6302234050607
92772827183,29187702831,2026-01-14T08:09:01Z,2026-01-14T08:09:08Z,,,ebfb1a092b3248d8,,True,6359313711151
99573301295,29187702831,2026-02-14T08:08:28Z,2026-02-14T08:08:33Z,,,6899cbfe2768e52f,,True,6411554947119
105921642543,29187702831,2026-03-14T08:08:06Z,2026-03-14T08:08:15Z,,,7b74bd7bfdb0775f,,True,6466133852207
69345902639,31331385391,2025-09-14T08:08:30Z,2025-09-14T08:08:30Z,PAYMENT_METHOD_INCOMPATIBLE_WITH_GATEWAY_CONFIG,Payment method cannot be used with the current payment gateway test mode configuration,b2d9699b7a3550b8,,True,
74681090095,31331385391,2025-10-14T08:09:02Z,2025-10-14T08:09:02Z,PAYMENT_METHOD_INCOMPATIBLE_WITH_GATEWAY_CONFIG,Payment method cannot be used with the current payment gateway test mode configuration,4a70da25d8c2db3a,,True,
69346099247,31332532271,2025-09-14T08:08:32Z,2025-09-14T08:08:32Z,PAYMENT_METHOD_INCOMPATIBLE_WITH_GATEWAY_CONFIG,Payment method cannot be used with the current payment gateway test mode configuration,fe1797b05cb08613,,True,
74681253935,31332532271,2025-10-14T08:09:04Z,2025-10-14T08:09:04Z,PAYMENT_METHOD_INCOMPATIBLE_WITH_GATEWAY_CONFIG,Payment method cannot be used with the current payment gateway test mode configuration,829fdc11bbb7fe34,,True,
69346132015,31332663343,2025-09-14T08:08:32Z,2025-09-14T08:08:32Z,PAYMENT_METHOD_INCOMPATIBLE_WITH_GATEWAY_CONFIG,Payment method cannot be used with the current payment gateway test mode configuration,14c8dc4f1fc77ceb,,True,
74681286703,31332663343,2025-10-14T08:09:04Z,2025-10-14T08:09:04Z,PAYMENT_METHOD_INCOMPATIBLE_WITH_GATEWAY_CONFIG,Payment method cannot be used with the current payment gateway test mode configuration,f3309b84d2908a02,,True,
69345345583,31329026095,2025-09-14T08:08:24Z,2025-09-14T08:08:25Z,PAYMENT_METHOD_INCOMPATIBLE_WITH_GATEWAY_CONFIG,Payment method cannot be used with the current payment gateway test mode configuration,757bad5a740033dc,,True,
74680500271,31329026095,2025-10-14T08:08:57Z,2025-10-14T08:08:57Z,PAYMENT_METHOD_INCOMPATIBLE_WITH_GATEWAY_CONFIG,Payment method cannot be used with the current payment gateway test mode configuration,5b78c5d9d914035a,,True,
69345378351,31329157167,2025-09-14T08:08:24Z,2025-09-14T08:08:25Z,PAYMENT_METHOD_INCOMPATIBLE_WITH_GATEWAY_CONFIG,Payment method cannot be used with the current payment gateway test mode configuration,8523aeff782c1eb5,,True,
74680533039,31329157167,2025-10-14T08:08:58Z,2025-10-14T08:08:58Z,PAYMENT_METHOD_INCOMPATIBLE_WITH_GATEWAY_CONFIG,Payment method cannot be used with the current payment gateway test mode configuration,519231a956abd8c0,,True,
69345443887,31329484847,2025-09-14T08:08:25Z,2025-09-14T08:08:26Z,PAYMENT_METHOD_INCOMPATIBLE_WITH_GATEWAY_CONFIG,Payment method cannot be used with the current payment gateway test mode configuration,e9ca4a911b02fdb2,,True,
74680598575,31329484847,2025-10-14T08:08:58Z,2025-10-14T08:08:58Z,PAYMENT_METHOD_INCOMPATIBLE_WITH_GATEWAY_CONFIG,Payment method cannot be used with the current payment gateway test mode configuration,7ab4bfc794bde9f0,,True,
69345869871,31331254319,2025-09-14T08:08:29Z,2025-09-14T08:08:29Z,PAYMENT_METHOD_INCOMPATIBLE_WITH_GATEWAY_CONFIG,Payment method cannot be used with the current payment gateway test mode configuration,7435ab98b3e70663,,True,
74681024559,31331254319,2025-10-14T08:09:02Z,2025-10-14T08:09:02Z,PAYMENT_METHOD_INCOMPATIBLE_WITH_GATEWAY_CONFIG,Payment method cannot be used with the current payment gateway test mode configuration,784f6c6926273d70,,True,
69345837103,31331221551,2025-09-14T08:08:29Z,2025-09-14T08:08:29Z,PAYMENT_METHOD_INCOMPATIBLE_WITH_GATEWAY_CONFIG,Payment method cannot be used with the current payment gateway test mode configuration,5a87802ee85ad4ec,,True,
74680991791,31331221551,2025-10-14T08:09:01Z,2025-10-14T08:09:02Z,PAYMENT_METHOD_INCOMPATIBLE_WITH_GATEWAY_CONFIG,Payment method cannot be used with the current payment gateway test mode configuration,10521bb90b2243e2,,True,
69345542191,31329943599,2025-09-14T08:08:26Z,2025-09-14T08:08:26Z,PAYMENT_METHOD_INCOMPATIBLE_WITH_GATEWAY_CONFIG,Payment method cannot be used with the current payment gateway test mode configuration,fcaa79a096a6dc3e,,True,
74680696879,31329943599,2025-10-14T08:08:59Z,2025-10-14T08:08:59Z,PAYMENT_METHOD_INCOMPATIBLE_WITH_GATEWAY_CONFIG,Payment method cannot be used with the current payment gateway test mode configuration,13d207c49ec6097b,,True,
69345411119,31329222703,2025-09-14T08:08:25Z,2025-09-14T08:08:25Z,PAYMENT_METHOD_INCOMPATIBLE_WITH_GATEWAY_CONFIG,Payment method cannot be used with the current payment gateway test mode configuration,2e242a4c03235027,,True,
74680565807,31329222703,2025-10-14T08:08:58Z,2025-10-14T08:08:58Z,PAYMENT_METHOD_INCOMPATIBLE_WITH_GATEWAY_CONFIG,Payment method cannot be used with the current payment gateway test mode configuration,32395b15a16fc665,,True,
69345476655,31329648687,2025-09-14T08:08:25Z,2025-09-14T08:08:26Z,PAYMENT_METHOD_INCOMPATIBLE_WITH_GATEWAY_CONFIG,Payment method cannot be used with the current payment gateway test mode configuration,bc990eaf6f6a9740,,True,
74680631343,31329648687,2025-10-14T08:08:58Z,2025-10-14T08:08:59Z,PAYMENT_METHOD_INCOMPATIBLE_WITH_GATEWAY_CONFIG,Payment method cannot be used with the current payment gateway test mode configuration,3eb99ace7fe7c4a2,,True,
69345509423,31329845295,2025-09-14T08:08:26Z,2025-09-14T08:08:26Z,PAYMENT_METHOD_INCOMPATIBLE_WITH_GATEWAY_CONFIG,Payment method cannot be used with the current payment gateway test mode configuration,33c77e46c6aa1fe5,,True,
74680664111,31329845295,2025-10-14T08:08:59Z,2025-10-14T08:08:59Z,PAYMENT_METHOD_INCOMPATIBLE_WITH_GATEWAY_CONFIG,Payment method cannot be used with the current payment gateway test mode configuration,9b0642677f0a019c,,True,
69345771567,31330926639,2025-09-14T08:08:28Z,2025-09-14T08:08:28Z,PAYMENT_METHOD_INCOMPATIBLE_WITH_GATEWAY_CONFIG,Payment method cannot be used with the current payment gateway test mode configuration,eec7495dada1cddf,,True,
74680893487,31330926639,2025-10-14T08:09:01Z,2025-10-14T08:09:01Z,PAYMENT_METHOD_INCOMPATIBLE_WITH_GATEWAY_CONFIG,Payment method cannot be used with the current payment gateway test mode configuration,8866188c3499c839,,True,
69345804335,31331123247,2025-09-14T08:08:29Z,2025-09-14T08:08:29Z,PAYMENT_METHOD_INCOMPATIBLE_WITH_GATEWAY_CONFIG,Payment method cannot be used with the current payment gateway test mode configuration,a10729e17e5675e9,,True,
74680959023,31331123247,2025-10-14T08:09:01Z,2025-10-14T08:09:02Z,PAYMENT_METHOD_INCOMPATIBLE_WITH_GATEWAY_CONFIG,Payment method cannot be used with the current payment gateway test mode configuration,cbee7bbc68796483,,True,
69346033711,31332171823,2025-09-14T08:08:31Z,2025-09-14T08:08:31Z,PAYMENT_METHOD_INCOMPATIBLE_WITH_GATEWAY_CONFIG,Payment method cannot be used with the current payment gateway test mode configuration,2beb31ba4bbea918,,True,
74681188399,31332171823,2025-10-14T08:09:03Z,2025-10-14T08:09:03Z,PAYMENT_METHOD_INCOMPATIBLE_WITH_GATEWAY_CONFIG,Payment method cannot be used with the current payment gateway test mode configuration,57d420b69a7e0f56,,True,
69346066479,31332237359,2025-09-14T08:08:31Z,2025-09-14T08:08:31Z,PAYMENT_METHOD_INCOMPATIBLE_WITH_GATEWAY_CONFIG,Payment method cannot be used with the current payment gateway test mode configuration,fdf6430de9b88c7d,,True,
74681221167,31332237359,2025-10-14T08:09:04Z,2025-10-14T08:09:04Z,PAYMENT_METHOD_INCOMPATIBLE_WITH_GATEWAY_CONFIG,Payment method cannot be used with the current payment gateway test mode configuration,e7a3d600bac0080f,,True,
69346164783,31332794415,2025-09-14T08:08:32Z,2025-09-14T08:08:32Z,PAYMENT_METHOD_INCOMPATIBLE_WITH_GATEWAY_CONFIG,Payment method cannot be used with the current payment gateway test mode configuration,0596e5e08156eb94,,True,
74681319471,31332794415,2025-10-14T08:09:05Z,2025-10-14T08:09:05Z,PAYMENT_METHOD_INCOMPATIBLE_WITH_GATEWAY_CONFIG,Payment method cannot be used with the current payment gateway test mode configuration,2c48419de7735c09,,True,
69346197551,31332827183,2025-09-14T08:08:32Z,2025-09-14T08:08:33Z,PAYMENT_METHOD_INCOMPATIBLE_WITH_GATEWAY_CONFIG,Payment method cannot be used with the current payment gateway test mode configuration,0f132fdd3bcafe49,,True,
74681352239,31332827183,2025-10-14T08:09:05Z,2025-10-14T08:09:05Z,PAYMENT_METHOD_INCOMPATIBLE_WITH_GATEWAY_CONFIG,Payment method cannot be used with the current payment gateway test mode configuration,663d41a59dffe75c,,True,
69345968175,31331811375,2025-09-14T08:08:30Z,2025-09-14T08:08:30Z,PAYMENT_METHOD_INCOMPATIBLE_WITH_GATEWAY_CONFIG,Payment method cannot be used with the current payment gateway test mode configuration,79a266f08899da09,,True,
74681122863,31331811375,2025-10-14T08:09:03Z,2025-10-14T08:09:03Z,PAYMENT_METHOD_INCOMPATIBLE_WITH_GATEWAY_CONFIG,Payment method cannot be used with the current payment gateway test mode configuration,3d1e5262c7ce617e,,True,
69345706031,31330861103,2025-09-14T08:08:28Z,2025-09-14T08:08:28Z,PAYMENT_METHOD_INCOMPATIBLE_WITH_GATEWAY_CONFIG,Payment method cannot be used with the current payment gateway test mode configuration,c0aa1d2d26dfa2c4,,True,
74680860719,31330861103,2025-10-14T08:09:01Z,2025-10-14T08:09:01Z,PAYMENT_METHOD_INCOMPATIBLE_WITH_GATEWAY_CONFIG,Payment method cannot be used with the current payment gateway test mode configuration,94cbe7b55f68a552,,True,
